"l4_pcode","date_start","ch_pcfl","ch_sviol","ch_cviol","st_crctrl","st_tactrl","st_confront","st_destroy","al_nviol","al_viol","time","l1_pcode","l1_ar","l1_en","l2_pcode","l2_ar","l2_en","l3_pcode","l3_ar","l3_en","l4_ar","l4_en","p1","p2","p3"
"C3458",2012-04-13,1,0,0,0,0,0,0,0,0,437,"SY05","حماة","Hama","SY0505","محردة","Muhradah","SY050501","كفرزيتا","Kafr Zeita","اللطامنة","Latmana",0,0,1
"C3458",2012-04-07,0,0,1,0,0,1,1,0,0,431,"SY05","حماة","Hama","SY0505","محردة","Muhradah","SY050501","كفرزيتا","Kafr Zeita","اللطامنة","Latmana",0,0,1
"C3458",2012-04-09,0,0,0,0,1,0,0,0,0,433,"SY05","حماة","Hama","SY0505","محردة","Muhradah","SY050501","كفرزيتا","Kafr Zeita","اللطامنة","Latmana",0,0,1
"C4099",2012-04-14,0,0,1,0,0,0,0,0,0,438,"SY07","إدلب","Idleb","SY0702","معرة النعمان","Al Ma'ra","SY070205","حيش","Heish","التح","Tah",0,0,1
"C6042",2012-04-14,0,0,1,0,0,0,0,0,0,438,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120006","الجيزة","Jizeh","غصم","Ghasm",0,0,1
"C1024",2012-04-18,0,0,1,0,0,0,0,0,0,442,"SY02","حلب","Aleppo","SY0200","جبل سمعان","Jebel Saman","SY020001","أتارب","Atareb","عويجل","Oweijel",0,0,1
"C2902",2012-04-20,0,0,1,0,0,0,0,0,0,444,"SY04","حمص","Homs","SY0406","المخرم","Al Makhrim","SY040600","المخرم","Al Makhrim","باب الهوى","Bab Elhawa",0,0,1
"C6096",2012-04-25,0,0,1,0,0,0,0,0,0,449,"SY12","درعا","Dar'a","SY1203","ازرع","Izra'","SY120300","مركز ازرع","Izra'","جدل","Jadal",0,0,1
"C6096",2012-04-22,0,1,0,0,0,0,0,0,0,446,"SY12","درعا","Dar'a","SY1203","ازرع","Izra'","SY120300","مركز ازرع","Izra'","جدل","Jadal",0,0,1
"C3873",2012-06-17,0,0,1,0,0,1,0,0,0,502,"SY07","إدلب","Idleb","SY0700","مركز إدلب","Idleb","SY070000","مركز إدلب","Idleb","سيجر - بقسمته","Sijer - Bqesemtoh",0,0,1
"C3873",2012-04-25,0,0,1,0,0,0,0,0,0,449,"SY07","إدلب","Idleb","SY0700","مركز إدلب","Idleb","SY070000","مركز إدلب","Idleb","سيجر - بقسمته","Sijer - Bqesemtoh",0,0,1
"C4189",2012-04-25,0,0,1,0,0,0,0,0,0,449,"SY07","إدلب","Idleb","SY0704","جسر الشغور","Jisr-Ash- Shugur","SY070400","مركز جسر الشغور","Jisr-Ash- Shugur","سلي","Sali",0,0,1
"C1433",2012-04-28,0,0,1,0,0,1,0,0,0,452,"SY02","حلب","Aleppo","SY0203","عفرين","Afrin","SY020302","جنديرس","Jandairis","تل سلور","Tal Slur",0,0,1
"C1433",2012-07-14,0,0,1,0,0,1,0,0,0,529,"SY02","حلب","Aleppo","SY0203","عفرين","Afrin","SY020302","جنديرس","Jandairis","تل سلور","Tal Slur",0,0,1
"C3520",2012-04-28,0,0,0,0,0,1,0,0,0,452,"SY06","اللاذقية","Lattakia","SY0600","مركز اللاذقية","Lattakia","SY060003","عين البيضا","Ein El-Bayda","برج إسلام","Burj Islam",0,0,1
"C3319",2012-04-29,0,0,0,0,1,0,0,0,0,453,"SY05","حماة","Hama","SY0503","السلمية","As- Salamiyeh","SY050304","عقيربات","Oqeirbat","حمادي العمر_كوكب السويد","Hamadi Elomr - Kawkab Elsweid",0,0,1
"C2464",2012-05-01,0,0,0,0,0,0,0,1,0,455,"SY03","ريف دمشق","Rural Damascus","SY0308","قطنا","Qatana","SY030800","مركز قطنا","Qatana","الصبورة","Sabbura",0,0,1
"C3208",2012-05-07,1,0,0,0,1,0,1,0,0,461,"SY05","حماة","Hama","SY0502","السقيلبية","As- Suqaylabiyah","SY050204","قلعة المضيق","Madiq Castle","قبر فضة","Qaber Fidda",0,0,1
"C4081",2012-07-07,0,0,0,0,1,0,0,0,0,522,"SY07","إدلب","Idleb","SY0702","معرة النعمان","Al Ma'ra","SY070204","التمانعة","Tamanaah","التمانعة","Tamanaah",0,0,1
"C4081",2012-05-07,0,0,0,0,1,0,0,0,0,461,"SY07","إدلب","Idleb","SY0702","معرة النعمان","Al Ma'ra","SY070204","التمانعة","Tamanaah","التمانعة","Tamanaah",0,0,1
"C2928",2012-05-11,0,1,0,0,0,0,0,0,0,465,"SY04","حمص","Homs","SY0406","المخرم","Al Makhrim","SY040600","المخرم","Al Makhrim","نوى","Nawa",0,0,1
"C2292",2012-06-04,0,0,0,0,1,0,0,0,0,489,"SY03","ريف دمشق","Rural Damascus","SY0301","مركز ريف دمشق","Rural Damascus","SY030102","ببيلا","Babella","عقربا","Aqraba",0,0,1
"C2292",2012-05-12,0,0,1,0,1,1,0,0,0,466,"SY03","ريف دمشق","Rural Damascus","SY0301","مركز ريف دمشق","Rural Damascus","SY030102","ببيلا","Babella","عقربا","Aqraba",0,0,1
"C3200",2012-05-13,0,0,0,0,0,0,1,0,0,467,"SY05","حماة","Hama","SY0502","السقيلبية","As- Suqaylabiyah","SY050204","قلعة المضيق","Madiq Castle","تمانعة الغاب","Tamanet Elghab",0,0,1
"C5204",2012-05-13,0,0,1,0,0,1,0,0,0,467,"SY09","دير الزور","Deir-ez-Zor","SY0903","الميادين","Al Mayadin","SY090301","ذيبان","Thiban","حاوي ذيبان","Hawi Thibyan",0,0,1
"C4252",2012-05-15,0,0,1,0,0,1,0,0,0,469,"SY07","إدلب","Idleb","SY0704","جسر الشغور","Jisr-Ash- Shugur","SY070402","دركوش","Darkosh","دركوش","Darkosh",0,0,1
"C4252",2012-07-15,0,0,1,0,0,1,0,0,0,530,"SY07","إدلب","Idleb","SY0704","جسر الشغور","Jisr-Ash- Shugur","SY070402","دركوش","Darkosh","دركوش","Darkosh",0,0,1
"C2793",2012-05-18,0,0,1,0,0,1,0,0,0,472,"SY04","حمص","Homs","SY0403","تلكلخ","Tall Kalakh","SY040300","مركز تلكلخ","Tall Kalakh","معربو_الدبوسي ة","Marabo - Albusiyeh",0,0,1
"C4121",2012-07-18,0,0,1,0,0,1,0,0,0,533,"SY07","إدلب","Idleb","SY0703","حارم","Harim","SY070301","دانا","Dana","سرمدا","Sarmada",0,0,1
"C4121",2012-05-19,0,0,1,0,0,1,0,0,0,473,"SY07","إدلب","Idleb","SY0703","حارم","Harim","SY070301","دانا","Dana","سرمدا","Sarmada",0,0,1
"C5202",2012-05-23,0,0,1,0,0,1,0,0,0,477,"SY09","دير الزور","Deir-ez-Zor","SY0903","الميادين","Al Mayadin","SY090301","ذيبان","Thiban","ذيبان","Thiban",0,0,1
"C5202",2012-06-21,0,0,0,0,1,0,0,0,0,506,"SY09","دير الزور","Deir-ez-Zor","SY0903","الميادين","Al Mayadin","SY090301","ذيبان","Thiban","ذيبان","Thiban",0,0,1
"C4297",2012-07-08,0,0,0,0,1,0,0,0,0,523,"SY07","إدلب","Idleb","SY0705","أريحا","Ariha","SY070501","احسم","Ehsem","بسامس","Bsames",0,0,1
"C4297",2012-06-26,0,0,0,0,1,0,0,0,0,511,"SY07","إدلب","Idleb","SY0705","أريحا","Ariha","SY070501","احسم","Ehsem","بسامس","Bsames",0,0,1
"C4297",2012-05-24,0,0,1,0,0,1,0,0,0,478,"SY07","إدلب","Idleb","SY0705","أريحا","Ariha","SY070501","احسم","Ehsem","بسامس","Bsames",0,0,1
"C3257",2012-05-25,0,0,1,0,0,1,0,0,0,479,"SY05","حماة","Hama","SY0503","السلمية","As- Salamiyeh","SY050300","مركز السلمية","As- Salamiyeh","قبلهات","Qablahat",0,0,1
"C3704",2012-05-25,0,0,0,0,0,1,0,0,0,479,"SY06","اللاذقية","Lattakia","SY0603","الحفة","Al-Haffa","SY060301","صلنفة","Salanfa","سلمى","Salma",0,0,1
"C3704",2012-07-25,0,0,0,0,1,0,0,0,0,540,"SY06","اللاذقية","Lattakia","SY0603","الحفة","Al-Haffa","SY060301","صلنفة","Salanfa","سلمى","Salma",0,0,1
"C3704",2012-06-11,0,0,1,0,0,1,0,0,0,496,"SY06","اللاذقية","Lattakia","SY0603","الحفة","Al-Haffa","SY060301","صلنفة","Salanfa","سلمى","Salma",0,0,1
"C4219",2012-05-25,0,1,0,0,0,0,0,0,0,479,"SY07","إدلب","Idleb","SY0704","جسر الشغور","Jisr-Ash- Shugur","SY070400","مركز جسر الشغور","Jisr-Ash- Shugur","فريكة","Frikeh",0,0,1
"C2354",2012-05-26,0,0,1,0,0,1,0,0,0,480,"SY03","ريف دمشق","Rural Damascus","SY0302","دوما","Duma","SY030204","النشابية","Nashabiyeh","البلالية","Balaliyeh",0,0,1
"C5999",2012-07-23,0,0,1,0,0,1,0,0,0,538,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","نصيب","Nasib",0,0,1
"C5999",2012-05-29,0,0,0,0,1,0,0,0,0,483,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","نصيب","Nasib",0,0,1
"C6032",2012-05-29,0,0,0,0,1,0,0,0,0,483,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120005","مزيريب","Mzeireb","اليادودة","Yadudeh",0,0,1
"C2300",2012-06-05,1,0,0,0,0,0,0,0,0,490,"SY03","ريف دمشق","Rural Damascus","SY0301","مركز ريف دمشق","Rural Damascus","SY030102","ببيلا","Babella","ببيلا","Babella",0,0,1
"C2337",2012-06-09,0,0,1,0,0,1,0,0,0,494,"SY03","ريف دمشق","Rural Damascus","SY0302","دوما","Duma","SY030200","مركز دوما","Duma","الريحان","Rihan",0,0,1
"C2337",2012-06-11,0,0,1,0,0,1,0,0,0,496,"SY03","ريف دمشق","Rural Damascus","SY0302","دوما","Duma","SY030200","مركز دوما","Duma","الريحان","Rihan",0,0,1
"C1127",2012-06-11,0,0,0,0,1,0,0,0,0,496,"SY02","حلب","Aleppo","SY0200","جبل سمعان","Jebel Saman","SY020003","حريتان","Haritan","حيان","Hayyan",0,0,1
"C3976",2012-06-11,0,0,1,0,0,1,0,0,0,496,"SY07","إدلب","Idleb","SY0702","معرة النعمان","Al Ma'ra","SY070200","مركز معرة النعمان","Ma'arrat An Nu'man","بسيدا","Bsida",0,0,1
"C1130",2012-06-12,0,0,1,0,0,1,0,0,0,497,"SY02","حلب","Aleppo","SY0200","جبل سمعان","Jebel Saman","SY020003","حريتان","Haritan","حريتان","Haritan",0,0,1
"C1130",2012-07-22,0,0,0,0,0,1,0,0,0,537,"SY02","حلب","Aleppo","SY0200","جبل سمعان","Jebel Saman","SY020003","حريتان","Haritan","حريتان","Haritan",0,0,1
"C1130",2012-06-14,0,0,0,0,0,0,1,0,0,499,"SY02","حلب","Aleppo","SY0200","جبل سمعان","Jebel Saman","SY020003","حريتان","Haritan","حريتان","Haritan",0,0,1
"C5209",2012-06-13,0,1,0,0,0,0,0,0,0,498,"SY09","دير الزور","Deir-ez-Zor","SY0903","الميادين","Al Mayadin","SY090302","عشارة","Ashara","الدوير","Dweir",0,0,1
"C3978",2012-06-15,0,0,0,0,0,0,1,0,0,500,"SY07","إدلب","Idleb","SY0702","معرة النعمان","Al Ma'ra","SY070200","مركز معرة النعمان","Ma'arrat An Nu'man","معرشورين","Maar Shurin",0,0,1
"C6053",2012-07-17,0,0,1,0,0,1,0,0,0,532,"SY12","درعا","Dar'a","SY1202","الصنمين","As- Sanamayn","SY120200","مركز الصنمين","As- Sanamayn","خبب","Khebab",0,0,1
"C6053",2012-06-16,0,0,1,0,0,1,0,0,0,501,"SY12","درعا","Dar'a","SY1202","الصنمين","As- Sanamayn","SY120200","مركز الصنمين","As- Sanamayn","خبب","Khebab",0,0,1
"C3155",2012-06-17,0,0,1,0,0,1,0,0,0,502,"SY05","حماة","Hama","SY0502","السقيلبية","As- Suqaylabiyah","SY050202","الزيارة","Ziyara","العنكاوي","Ankawi",0,0,1
"C4143",2012-06-18,0,0,1,0,0,1,0,0,0,503,"SY07","إدلب","Idleb","SY0703","حارم","Harim","SY070302","سلقين","Salqin","عزمارين","Azmarin",0,0,1
"C2824",2012-06-19,0,0,0,0,1,0,0,0,0,504,"SY04","حمص","Homs","SY0403","تلكلخ","Tall Kalakh","SY040303","الناصرة","Nasra","المشتاية","Mishtaya",0,0,1
"C2732",2012-06-20,0,0,0,0,1,0,0,0,0,505,"SY04","حمص","Homs","SY0402","القصير","Al-Qusayr","SY040200","مركز القصير","Al Quasir","سماقيات غربية","Western Smaqiyat",0,0,1
"C3564",2012-06-20,0,0,0,0,0,0,0,1,0,505,"SY06","اللاذقية","Lattakia","SY0600","مركز اللاذقية","Lattakia","SY060006","هنادي","Hanadi","القطرية","Qatariyeh",0,0,1
"C1139",2012-07-16,0,0,1,0,0,1,0,0,0,531,"SY02","حلب","Aleppo","SY0200","جبل سمعان","Jebel Saman","SY020004","دارة عزة","Daret Azza","دارة عزة","Daret Azza",0,0,1
"C1139",2012-07-27,0,0,1,0,0,1,0,0,0,542,"SY02","حلب","Aleppo","SY0200","جبل سمعان","Jebel Saman","SY020004","دارة عزة","Daret Azza","دارة عزة","Daret Azza",0,0,1
"C1139",2012-06-21,0,0,1,0,0,1,1,0,0,506,"SY02","حلب","Aleppo","SY0200","جبل سمعان","Jebel Saman","SY020004","دارة عزة","Daret Azza","دارة عزة","Daret Azza",0,0,1
"C1139",2012-06-24,0,0,1,0,0,0,1,0,0,509,"SY02","حلب","Aleppo","SY0200","جبل سمعان","Jebel Saman","SY020004","دارة عزة","Daret Azza","دارة عزة","Daret Azza",0,0,1
"C1139",2012-07-09,0,0,1,0,0,1,0,0,0,524,"SY02","حلب","Aleppo","SY0200","جبل سمعان","Jebel Saman","SY020004","دارة عزة","Daret Azza","دارة عزة","Daret Azza",0,0,1
"C1139",2012-07-30,0,0,1,0,0,1,0,0,0,545,"SY02","حلب","Aleppo","SY0200","جبل سمعان","Jebel Saman","SY020004","دارة عزة","Daret Azza","دارة عزة","Daret Azza",0,0,1
"C1649",2012-06-21,0,0,0,0,0,0,1,0,0,506,"SY02","حلب","Aleppo","SY0204","اعزاز","A'zaz","SY020404","نبل","Nabul","بيانون","Byanun",0,0,1
"C4176",2012-06-21,0,0,1,0,0,1,0,0,0,506,"SY07","إدلب","Idleb","SY0703","حارم","Harim","SY070305","أرمناز","Armanaz","أرمناز","Armanaz",0,0,1
"C3501",2012-06-23,0,0,1,0,0,1,0,0,0,508,"SY06","اللاذقية","Lattakia","SY0600","مركز اللاذقية","Lattakia","SY060002","ربيعة","Rabee'a","السامرة_سللور","Samira - Sallur",0,0,1
"C1569",2012-06-26,0,0,1,0,0,0,1,0,0,511,"SY02","حلب","Aleppo","SY0204","اعزاز","A'zaz","SY020400","مركز اعزاز","A'zaz","منق","Manaq",0,0,1
"C2323",2012-06-26,0,0,1,0,1,1,0,0,0,511,"SY03","ريف دمشق","Rural Damascus","SY0301","مركز ريف دمشق","Rural Damascus","SY030107","قدسيا","Qudsiya","الهامة","Hama",0,0,1
"C2458",2012-06-27,0,1,0,0,0,0,0,0,0,512,"SY03","ريف دمشق","Rural Damascus","SY0308","قطنا","Qatana","SY030800","مركز قطنا","Qatana","دروشه","Darwasheh",0,0,1
"C4202",2012-06-27,0,0,1,0,0,1,0,0,0,512,"SY07","إدلب","Idleb","SY0704","جسر الشغور","Jisr-Ash- Shugur","SY070400","مركز جسر الشغور","Jisr-Ash- Shugur","عين الحمرا","Ein Elhamra",0,0,1
"C6010",2012-06-28,0,0,0,0,1,0,0,0,0,513,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120002","خربة غزالة","Kherbet Ghazala","الغارية الغريبة","Western Ghariyeh",0,0,1
"C6021",2012-07-25,0,0,1,0,0,1,0,0,0,540,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120003","الشجرة","Ash- Shajara","الشجرة","Ash- Shajara",0,0,1
"C6021",2012-06-28,0,0,1,0,0,1,0,0,0,513,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120003","الشجرة","Ash- Shajara","الشجرة","Ash- Shajara",0,0,1
"C1240",2012-07-03,0,0,1,0,0,1,0,0,0,518,"SY02","حلب","Aleppo","SY0202","الباب","Al Bab","SY020202","دير حافر","Dayr Hafir","دير حافر","Dayr Hafir",0,0,1
"C2344",2012-07-03,0,0,0,0,1,0,0,0,0,518,"SY03","ريف دمشق","Rural Damascus","SY0302","دوما","Duma","SY030201","حرستا","Harasta","مسرابا","Misraba",0,0,1
"C2344",2012-07-08,0,0,1,0,0,1,0,0,0,523,"SY03","ريف دمشق","Rural Damascus","SY0302","دوما","Duma","SY030201","حرستا","Harasta","مسرابا","Misraba",0,0,1
"C2705",2012-07-06,0,0,1,0,0,1,0,0,0,521,"SY04","حمص","Homs","SY0402","القصير","Al-Qusayr","SY040200","مركز القصير","Al Quasir","ربلة","Rableh",0,0,1
"C2722",2012-07-06,0,0,1,0,0,1,0,0,0,521,"SY04","حمص","Homs","SY0402","القصير","Al-Qusayr","SY040200","مركز القصير","Al Quasir","البويضة الغربية -العقربية","Western Buwayda - Aqrabiya",0,0,1
"C1611",2012-07-07,0,0,1,0,0,1,0,0,0,522,"SY02","حلب","Aleppo","SY0204","اعزاز","A'zaz","SY020401","اخترين","Aghtrin","قبتان","Qabtan",0,0,1
"C3101",2012-07-07,0,0,0,0,1,0,0,0,0,522,"SY05","حماة","Hama","SY0501","مركز حماة","Hama","SY050103","الحمراء","Hamra","حزم","Hazm",0,0,1
"C3307",2012-07-07,0,0,0,0,1,0,0,0,0,522,"SY05","حماة","Hama","SY0503","السلمية","As- Salamiyeh","SY050303","صبورة","Saboura","قبيبات","Qbeibat",0,0,1
"C4179",2012-07-07,0,0,1,0,0,1,0,0,0,522,"SY07","إدلب","Idleb","SY0703","حارم","Harim","SY070305","أرمناز","Armanaz","الشيخ يوسف","Sheikh Yousef",0,0,1
"C3989",2012-07-08,0,0,0,0,1,0,0,0,0,523,"SY07","إدلب","Idleb","SY0702","معرة النعمان","Al Ma'ra","SY070201","خان شيخون","Khan Shaykun","الهبيط","Hbit",0,0,1
"C4263",2012-07-08,0,0,1,0,0,1,0,0,0,523,"SY07","إدلب","Idleb","SY0704","جسر الشغور","Jisr-Ash- Shugur","SY070403","الجانودية","Janudiyeh","الفوز_الزوف","Foz - Zuf",0,0,1
"C5114",2012-07-08,0,0,0,0,1,0,0,0,0,523,"SY09","دير الزور","Deir-ez-Zor","SY0901","مركز دير الزور","Deir-ez-Zor","SY090102","بصيرة","Basira","الزر","Zir",0,0,1
